8,31,43,0.33333,0
8.5,31,43,0.25,0
9,31,43,0.33333,0
9.5,31,43,0.33333,0
10,31,43,0.33333,0
10.5,31,43,0.33333,0
11,31,43,0.33333,0
11.5,31,43,0.25,0
12,31,43,0.25,0
12.5,31,43,0.25,0
13,31,43,0.33333,0
13.5,31,43,0.25,0
14,31,43,0.33333,0
14.5,31,43,0.25,0
15,31,43,0.5,0
15.5,38,47,0.5,0
16,36,46,0.33333,0
16.5,36,46,0.33333,0
17,36,46,0.33333,0
17.5,36,46,0.33333,0
18,36,46,0.33333,0
18.5,36,46,0.33333,0
19,36,46,0.33333,0
19.5,36,46,0.33333,0
20,36,46,0.25,0
20.5,36,46,0.25,0
21,36,46,0.25,0
21.5,36,46,0.25,0
22,36,46,0.25,0
22.5,36,46,0.25,0
23,36,46,0.33333,0
23.5,38,47,0.5,0
24,31,43,0.33333,0
24.5,31,43,0.25,0
25,31,43,0.25,0
25.5,31,43,0.25,0
26,31,43,0.33333,0
26.5,31,43,0.33333,0
27,31,43,0.25,0
27.5,31,43,0.25,0
28,31,43,0.25,0
28.5,31,43,0.33333,0
29,31,43,0.25,0
29.5,31,43,0.25,0
30,31,43,0.25,0
30.5,31,43,0.25,0
31,31,43,0.25,0
31.5,31,43,0.5,0
32,36,46,0.33333,0
32.5,36,46,0.33333,0
33,36,46,0.25,0
33.5,36,46,0.33333,0
34,36,46,0.33333,0
34.5,36,46,0.33333,0
35,36,46,0.33333,0
35.5,36,46,0.25,0
36,36,46,0.25,0
36.5,36,46,0.25,0
37,36,46,0.25,0
37.5,36,46,0.25,0
38,36,46,0.25,0
38.5,36,46,0.25,0
39,36,46,0.33333,0
39.5,38,47,0.5,0
40,31,43,0.25,0
40.5,31,43,0.25,0
41,31,43,0.25,0
41.5,31,43,0.25,0
42,31,43,0.25,0
42.5,31,43,0.25,0
43,31,43,0.25,0
43.5,31,43,0.25,0
44,31,43,0.25,0
44.5,31,43,0.25,0
45,31,43,0.25,0
45.5,31,43,0.25,0
46,31,43,0.25,0
46.5,31,43,0.25,0
47,31,43,0.25,0
47.5,31,43,0.5,0
48,35,45,0.25,0
48.5,35,45,0.33333,0
49,35,45,0.33333,0
49.5,35,45,0.33333,0
50,35,45,0.25,0
50.5,35,45,0.33333,0
51,35,45,0.33333,0
51.5,35,45,0.33333,0
52,35,45,0.33333,0
52.5,35,45,0.25,0
53,35,45,0.33333,0
53.5,35,45,0.33333,0
54,35,45,0.25,0
54.5,35,45,0.33333,0
55,35,45,0.33333,0
55.5,35,45,0.25,0
56,36,46,0.25,0
56.5,36,46,0.25,0
57,36,46,0.33333,0
57.5,36,46,0.25,0
58,36,46,0.33333,0
58.5,36,46,0.25,0
59,36,46,0.33333,0
59.5,36,46,0.25,0
60,36,46,0.25,0
60.5,36,46,0.33333,0
61,36,46,0.33333,0
61.5,36,46,0.25,0
62,36,46,0.33333,0
62.5,36,46,0.33333,0
63,36,46,0.33333,0
63.5,36,46,0.5,0
64,31,43,0.25,0
64.5,31,43,0.25,0
65,31,43,0.25,0
65.5,31,43,0.25,0
66,31,43,0.25,0
66.5,31,43,0.25,0
67,31,43,0.25,0
67.5,31,43,0.25,0
68,31,43,0.25,0
68.5,31,43,0.25,0
