371.5,64,62,0.5,0
372,66,63,0.5,0
373,67,64,0.5,0
374,66,63,0.5,0
375,64,62,0.5,0
376,66,63,0.5,0
377,69,65,0.5,0
378,67,64,0.5,0
379,64,62,0.5,0
380,66,63,0.5,0
381,64,62,0.5,0
381.5,62,61,0.5,0
382,61,60,0.5,0
382.5,62,61,0.5,0
383,64,62,0.5,0
383.5,61,60,0.5,0
384,62,61,0.5,0
385,62,61,0.5,0
386,62,61,0.5,0
387,62,61,0.5,0
387.5,64,62,0.5,0
388,66,63,0.5,0
389,67,64,0.5,0
390,66,63,0.5,0
391,64,62,0.5,0
392,66,63,0.5,0
393,69,65,0.5,0
394,67,64,0.5,0
395,64,62,0.5,0
396,66,63,0.5,0
397,64,62,0.5,0
397.5,62,61,0.5,0
398,61,60,0.5,0
398.5,62,61,0.5,0
399,64,62,0.5,0
399.5,61,60,0.5,0
400,57,58,0.16667,0
402,66,63,0.5,0
402.5,64,62,0.5,0
403,66,63,1,0
404,57,58,1,0
405,57,58,1,0
406,59,59,1,0
407,61,60,1,0
408,62,61,0.5,0
408.5,61,60,0.5,0
409,62,61,0.5,0
409.5,64,62,0.5,0
410,62,61,0.5,0
410.5,64,62,0.5,0
411,66,63,1,0
412,57,58,1,0
413,57,58,1,0
414,59,59,1,0
415,61,60,1,0
416,62,61,0.16667,0
418,66,63,1,0
419,66,63,1,0
420,66,63,1,0
421,64,62,0.5,0
421.5,62,61,0.5,0
422,64,62,0.5,0
422.5,66,63,0.5,0
423,67,64,1,0
424,62,61,0.5,0
424.5,61,60,0.5,0
425,59,59,0.5,0
425.5,57,58,0.5,0
426,69,65,1,0
427,69,65,1,0
428,69,65,1,0
429,71,66,0.5,0
429.5,69,65,0.5,0
430,67,64,0.5,0
430.5,66,63,0.5,0
431,64,62,0.5,0
431.5,66,63,0.5,0
432,67,64,0.5,0
432.5,66,63,0.5,0
433,64,62,0.5,0
433.5,62,61,0.5,0
434,66,63,1,0
435,66,63,1,0
436,66,63,1,0
437,64,62,0.5,0
437.5,62,61,0.5,0
438,64,62,0.5,0
438.5,66,63,0.5,0
439,67,64,1,0
440,62,61,0.5,0
440.5,61,60,0.5,0
441,59,59,0.5,0
441.5,57,58,0.5,0
442,62,61,1,0
443,62,61,1,0
444,62,61,1,0
445,61,60,0.5,0
445.5,62,61,0.5,0
446,61,60,0.5,0
446.5,59,59,0.5,0
447,64,62,1,0
448,61,60,0.16667,0
450,69,65,1,0
451,69,65,1,0
452,69,65,1,0
453,71,66,0.5,0
453.5,69,65,0.5,0
454,67,64,0.5,0
454.5,66,63,0.5,0
455,71,66,1,0
456,69,65,0.5,0
456.5,67,64,0.5,0
457,66,63,0.5,0
457.5,64,62,0.5,0
458,57,58,0.5,0
458.5,67,64,0.5,0
459,66,63,0.5,0
459.5,64,62,0.5,0
460,55,57,0.5,0
460.5,63,61,0.5,0
461,64,62,0.5,0
461.5,67,64,0.5,0
462,57,58,0.5,0
462.5,66,63,0.5,0
463,59,59,0.5,0
463.5,63,61,0.5,0
464,52,55,0.5,0
464.5,59,59,0.5,0
465,64,62,0.5,0
465.5,66,63,0.5,0
466,67,64,1,0
467,67,64,1,0
468,49,53,0.5,0
468.5,52,55,0.5,0
469,57,58,0.5,0
469.5,59,59,0.5,0
470,61,60,0.5,0
470.5,62,61,0.5,0
471,64,62,0.5,0
471.5,66,63,0.5,0
472,67,64,0.5,0
472.5,66,63,0.5,0
473,64,62,0.5,0
473.5,62,61,0.5,0
474,61,60,0.5,0
474.5,62,61,0.5,0
475,64,62,0.5,0
475.5,59,59,0.5,0
476,58,58,0.5,0
476.5,64,62,0.5,0
477,59,59,0.5,0
477.5,62,61,0.5,0
478,52,55,0.5,0
478.5,61,60,0.5,0
479,54,56,0.5,0
479.5,58,58,0.5,0
480,59,59,0.16667,0
482,62,61,1,0
483,62,61,1,0
484,62,61,1,0
485,61,60,0.5,0
485.5,59,59,0.5,0
486,61,60,0.5,0
486.5,62,61,0.5,0
487,64,62,1,0
488,62,61,0.5,0
488.5,61,60,0.5,0
489,59,59,0.5,0
489.5,57,58,0.5,0
490,59,59,0.5,0
490.5,61,60,0.5,0
491,62,61,0.5,0
491.5,61,60,0.5,0
492,64,62,0.5,0
492.5,62,61,0.5,0
493,66,63,0.5,0
493.5,64,62,0.5,0
494,67,64,0.5,0
494.5,66,63,0.5,0
495,69,65,1,0
496,64,62,0.16667,0
498,66,63,1,0
499,66,63,1,0
500,66,63,1,0
501,64,62,0.5,0
501.5,62,61,0.5,0
502,64,62,0.5,0
502.5,66,63,0.5,0
503,67,64,1,0
504,62,61,0.5,0
504.5,61,60,0.5,0
505,59,59,0.5,0
505.5,57,58,0.5,0
506,69,65,1,0
507,69,65,1,0
508,69,65,1,0
509,71,66,0.5,0
509.5,69,65,0.5,0
510,67,64,0.5,0
510.5,66,63,0.5,0
511,64,62,0.5,0
511.5,66,63,0.5,0
512,67,64,0.5,0
512.5,66,63,0.5,0
513,64,62,0.5,0
513.5,62,61,0.5,0
514,66,63,1,0
515,66,63,1,0
516,66,63,0.5,0
516.5,69,65,0.5,0
517,67,64,0.5,0
