209.75,35,45,0.16667,0
210,35,45,1.16667,0
211.5,39,47,0.16667,0
211.75,38,47,0.16667,0
212,37,46,1.33333,0
213.75,37,46,0.16667,0
214,37,46,1.16667,0
215.5,42,49,0.16667,0
215.75,41,48,0.16667,0
216,40,48,1.33333,0
217.75,40,48,0.16667,0
218,40,48,1.16667,0
219.5,40,48,0.16667,0
219.75,32,43,0.16667,0
220,33,44,1.33333,0
221.75,33,44,0.16667,0
222,33,44,1.16667,0
223.5,37,46,0.16667,0
223.75,36,45,0.16667,0
224,35,45,1.33333,0
225.75,35,45,0.16667,0
226,35,45,1.16667,0
227.5,39,47,0.16667,0
227.75,38,47,0.16667,0
228,37,46,1.33333,0
229.75,37,46,0.16667,0
230,37,46,1.16667,0
231.5,40,48,0.16667,0
231.75,37,46,0.16667,0
232,38,47,1.33333,0
233.75,33,44,0.16667,0
234,38,47,1.16667,0
235.5,39,47,0.16667,0
235.75,38,47,0.16667,0
236,37,46,1.33333,0
237.75,37,46,0.16667,0
238,37,46,1.16667,0
239.5,35,45,0.16667,0
239.75,34,44,0.16667,0
240,33,44,1.33333,0
241.75,33,44,0.16667,0
242,33,44,1.16667,0
243.5,37,46,0.16667,0
243.75,38,47,0.16667,0
244,40,48,1.33333,0
245.75,40,48,0.16667,0
246,40,48,1.16667,0
247.5,33,44,0.16667,0
247.75,34,44,0.16667,0
248,35,45,1.33333,0
249.75,35,45,0.16667,0
250,35,45,1.16667,0
251.5,35,45,0.16667,0
251.75,34,44,0.16667,0
252,33,44,1.33333,0
253.75,33,44,0.16667,0
254,40,48,1.16667,0
255.5,40,48,0.16667,0
255.75,32,43,0.16667,0
256,33,44,1.33333,0
257.75,28,41,0.16667,0
258,33,44,1.16667,0
259.5,37,46,0.16667,0
259.75,38,47,0.16667,0
260,40,48,1.16667,0
261.5,40,48,0.33333,0
262,40,48,1.16667,0
263.5,40,48,0.33333,0
264,33,44,0.75,0
265,35,45,0.75,0
266,37,46,1.16667,0
267.5,37,46,0.33333,0
268,30,42,1.16667,0
269.5,30,42,0.33333,0
270,33,44,1.16667,0
271.5,33,44,0.33333,0
272,38,47,1.16667,0
