49,67,64,0.5,0
50,69,65,0.5,0
51,69,65,0.5,0
52,71,66,0.5,0
53,71,66,0.5,0
53.75,71,66,0.25,0
54,59,59,0.5,0
55,59,59,0.5,0
56,69,65,0.5,0
57,69,65,0.5,0
58,71,66,0.5,0
59,71,66,0.5,0
59.75,71,66,0.25,0
60,72,67,0.5,0
61,72,67,0.5,0
61.75,72,67,0.25,0
62,64,62,0.5,0
63,62,61,0.5,0
64,64,62,0.5,0
65,64,62,0.5,0
66,66,63,0.5,0
67,66,63,0.5,0
68,67,64,0.5,0
69,67,64,0.5,0
69.75,67,64,0.25,0
70,59,59,0.5,0
71,59,59,0.5,0
72,66,63,0.5,0
73,66,63,0.5,0
74,67,64,0.5,0
75,67,64,0.5,0
76,69,65,0.5,0
77,69,65,0.5,0
77.75,69,65,0.25,0
78,59,59,0.5,0
79,59,59,0.5,0
80,67,64,0.5,0
81,67,64,0.5,0
82,69,65,0.5,0
83,69,65,0.5,0
84,71,66,0.5,0
85,71,66,0.5,0
85.75,71,66,0.25,0
86,59,59,0.5,0
87,59,59,0.5,0
88,69,65,0.5,0
89,69,65,0.5,0
90,71,66,0.5,0
91,71,66,0.5,0
91.75,71,66,0.25,0
92,72,67,0.5,0
93,72,67,0.5,0
93.75,72,67,0.25,0
94,64,62,0.5,0
95,62,61,0.5,0
96,67,64,0.5,0
97,67,64,0.5,0
98,69,65,0.5,0
99,69,65,0.5,0
100,71,66,0.5,0
101,71,66,0.5,0
101.75,67,64,0.25,0
102,59,59,0.5,0
103,59,59,0.5,0
104,69,65,0.5,0
105,69,65,0.5,0
106,71,66,0.5,0
107,71,66,0.5,0
108,72,67,0.5,0
109,72,67,0.5,0
109.75,69,65,0.25,0
110,59,59,0.5,0
111,59,59,0.5,0
112,67,64,0.5,0
113,67,64,0.5,0
114,69,65,0.5,0
115,69,65,0.5,0
116,71,66,0.5,0
117,71,66,0.5,0
117.75,71,66,0.25,0
118,59,59,0.5,0
119,59,59,0.5,0
120,69,65,0.5,0
121,69,65,0.5,0
122,71,66,0.5,0
123,71,66,0.5,0
123.75,71,66,0.25,0
124,72,67,0.5,0
125,72,67,0.5,0
125.75,72,67,0.25,0
126,64,62,0.5,0
127,62,61,0.5,0
