208,47,52,0.66667,1
208.5,59,59,0.16667,1
209,47,52,0.66667,1
209.5,59,59,0.16667,1
210,47,52,0.66667,1
210.5,59,59,0.16667,1
212,47,52,0.33333,1
212.5,59,59,0.16667,1
214,47,52,0.33333,1
214.5,59,59,0.16667,1
216,47,52,0.66667,1
216.5,59,59,0.16667,1
217,47,52,0.66667,1
217.5,59,59,0.16667,1
218,47,52,0.66667,1
218.5,59,59,0.16667,1
220,47,52,0.33333,1
220.5,59,59,0.16667,1
222,47,52,0.33333,1
222.5,59,59,0.16667,1
224,47,52,0.66667,1
224.5,59,59,0.16667,1
225,47,52,0.66667,1
225.5,59,59,0.16667,1
226,47,52,0.66667,1
226.5,59,59,0.16667,1
228,47,52,0.33333,1
228.5,59,59,0.16667,1
230,47,52,0.33333,1
230.5,59,59,0.16667,1
232,47,52,0.66667,1
232.5,59,59,0.16667,1
233,47,52,0.66667,1
233.5,59,59,0.16667,1
234,47,52,0.66667,1
234.5,59,59,0.16667,1
236,47,52,0.33333,1
236.5,59,59,0.16667,1
238,47,52,0.33333,1
238.5,59,59,0.16667,1
240,47,52,0.66667,1
240.5,59,59,0.16667,1
241,47,52,0.66667,1
241.5,59,59,0.16667,1
242,47,52,0.66667,1
242.5,59,59,0.16667,1
244,47,52,0.33333,1
244.5,59,59,0.16667,1
246,47,52,0.33333,1
246.5,59,59,0.16667,1
248,47,52,0.66667,1
248.5,59,59,0.16667,1
249,47,52,0.66667,1
249.5,59,59,0.16667,1
250,47,52,0.66667,1
250.5,59,59,0.16667,1
252,47,52,0.33333,1
252.5,59,59,0.16667,1
254,47,52,0.33333,1
254.5,59,59,0.16667,1
256,47,52,0.33333,1
256.5,59,59,0.16667,1
258,47,52,0.33333,1
258.5,59,59,0.16667,1
260,47,52,0.33333,1
260.5,59,59,0.16667,1
262,47,52,0.33333,1
262.5,59,59,0.16667,1
264,47,52,0.33333,1
264.5,59,59,0.16667,1
266,47,52,0.33333,1
266.5,59,59,0.16667,1
268,47,52,0.33333,1
268.5,59,59,0.16667,1
270,47,52,0.33333,1
270.5,59,59,0.16667,1
272,47,52,0.33333,1
272.5,59,59,0.16667,1
274,47,52,0.33333,1
274.5,59,59,0.16667,1
276,47,52,0.33333,1
276.5,59,59,0.16667,1
278,47,52,0.33333,1
278.5,59,59,0.16667,1
280,47,52,0.33333,1
280.5,59,59,0.16667,1
282,47,52,0.33333,1
282.5,59,59,0.16667,1
284,47,52,0.66667,1
284.5,59,59,0.16667,1
