44.5,72,67,0.16667,2
44.83333,74,68,0.16667,2
45.16667,75,69,0.25,2
45.66667,72,67,0.25,2
45.83333,74,68,0.25,2
46.16667,75,69,0.25,2
46.66667,72,67,0.83333,2
47.5,74,68,0.5,2
48,75,69,0.33333,2
48.5,74,68,0.5,2
48.83333,75,69,0.5,2
49.5,79,71,0.5,2
50,77,70,1.33333,2
54.33333,70,66,0.25,2
54.66667,72,67,0.33333,2
55,74,68,0.25,2
55.25,72,67,0.25,2
55.5,70,66,0.25,2
55.75,72,67,0.25,2
56,74,68,0.25,2
56.25,72,67,0.25,2
56.5,70,66,1,2
57.5,72,67,0.5,2
58,74,68,0.5,2
58.5,70,66,0.5,2
59,72,67,0.5,2
59.5,77,70,0.66667,2
60.16667,75,69,1.33333,2
63.5,68,65,0.25,2
63.75,70,66,0.33333,2
64,72,67,0.25,2
64.25,70,66,0.25,2
64.5,68,65,0.25,2
64.75,70,66,0.25,2
65,72,67,0.25,2
65.33333,70,66,0.25,2
67.33333,70,66,0.5,2
68,72,67,0.5,2
68.5,70,66,0.5,2
69,68,65,0.5,2
69.66667,63,62,0.5,2
70.16667,67,64,3.16667,2
73.5,63,62,0.25,2
73.66667,65,63,0.25,2
74,67,64,0.33333,2
74.33333,65,63,0.25,2
74.66667,63,62,0.16667,2
74.83333,65,63,0.25,2
75.16667,67,64,0.33333,2
75.5,65,63,0.25,2
77.33333,63,62,0.25,2
77.5,65,63,0.33333,2
77.83333,67,64,0.5,2
78.33333,65,63,0.5,2
78.83333,63,62,0.5,2
79.33333,67,64,0.66667,2
