97,32,43,0.5,1
97.5,35,45,0.5,1
98,33,44,0.25,1
98.5,33,44,0.5,1
99,37,46,0.5,1
99.5,40,48,0.5,1
100,28,41,0.83333,1
101,32,43,0.33333,1
101.5,35,45,0.5,1
102,33,44,0.25,1
102.5,33,44,0.5,1
103,37,46,0.5,1
103.5,40,48,0.66667,1
105,32,43,0.5,1
105.5,35,45,0.5,1
106,33,44,0.25,1
106.5,33,44,0.5,1
107,37,46,0.5,1
107.5,40,48,0.66667,1
109,32,43,0.33333,1
109.5,35,45,0.5,1
110,33,44,0.25,1
110.5,33,44,0.5,1
111,37,46,0.5,1
111.5,40,48,0.5,1
112,28,41,0.83333,1
113,32,43,0.5,1
113.5,35,45,0.5,1
114,33,44,0.25,1
114.5,33,44,0.5,1
115,37,46,0.5,1
115.5,40,48,0.66667,1
117,32,43,0.5,1
117.5,35,45,0.5,1
118,33,44,0.16667,1
118.5,33,44,0.5,1
119,37,46,0.5,1
119.5,40,48,0.5,1
120,28,41,0.83333,1
121,32,43,0.5,1
121.5,35,45,0.5,1
122,33,44,0.25,1
122.5,33,44,0.5,1
123,37,46,0.5,1
123.5,40,48,0.5,1
124,28,41,1,1
125,32,43,0.33333,1
125.5,35,45,0.5,1
126,33,44,0.16667,1
126.5,33,44,0.5,1
127,37,46,0.5,1
127.5,40,48,0.5,1
128,35,45,1,1
129,39,47,0.5,1
129.5,42,49,0.5,1
130,35,45,0.16667,1
130.5,35,45,0.5,1
131,39,47,0.5,1
131.5,42,49,0.5,1
132,33,44,0.16667,1
133,37,46,0.5,1
133.5,40,48,0.5,1
134,33,44,0.16667,1
134.5,33,44,0.66667,1
135,37,46,0.5,1
135.5,40,48,0.5,1
136,35,45,0.16667,1
137,39,47,0.5,1
137.5,42,49,0.5,1
138,35,45,0.16667,1
138.5,35,45,0.5,1
139,39,47,0.5,1
139.5,42,49,0.5,1
140,33,44,0.16667,1
141,37,46,0.5,1
141.5,40,48,0.5,1
142,33,44,0.16667,1
142.5,33,44,0.5,1
143,37,46,0.5,1
143.5,40,48,0.5,1
144,28,41,1,1
145,32,43,0.5,1
145.5,35,45,0.5,1
146,33,44,0.16667,1
146.5,33,44,0.5,1
147,37,46,0.5,1
147.5,40,48,0.5,1
148,28,41,1,1
149,32,43,0.5,1
149.5,35,45,0.5,1
150,33,44,0.16667,1
150.5,33,44,0.5,1
151,37,46,0.5,1
151.5,40,48,0.5,1
152,28,41,1,1
153,32,43,0.5,1
153.5,35,45,0.5,1
154,33,44,0.16667,1
154.5,33,44,0.5,1
155,37,46,0.5,1
155.5,33,44,0.5,1
156,38,47,0.83333,1
157,38,47,0.83333,1
158,38,47,0.5,1
158.5,38,47,0.33333,1
159,38,47,1,1
160,35,45,0.83333,1
161,35,45,0.83333,1
