547,37,47,0.25,4
547.5,49,54,0.25,4
548,32,44,0.25,4
548.5,44,51,0.25,4
549,32,44,0.25,4
549.5,44,51,0.25,4
550,32,44,0.25,4
550.5,44,51,0.25,4
551,32,44,0.25,4
551.5,44,51,0.25,4
552,34,45,0.25,4
552.5,46,52,0.25,4
553,34,45,0.25,4
553.5,46,52,0.25,4
554,34,45,0.25,4
554.5,46,52,0.25,4
555,34,45,0.25,4
555.5,46,52,0.25,4
556,30,43,0.25,4
556.5,42,50,0.25,4
557,30,43,0.25,4
557.5,42,50,0.25,4
558,30,43,0.25,4
558.5,42,50,0.25,4
559,30,43,0.25,4
559.5,42,50,0.25,4
560,37,47,0.25,4
560.5,49,54,0.25,4
561,37,47,0.25,4
561.5,49,54,0.25,4
562,37,47,0.25,4
562.5,49,54,0.25,4
563,37,47,0.25,4
563.5,49,54,0.25,4
564,32,44,0.25,4
564.5,44,51,0.25,4
565,32,44,0.25,4
565.5,44,51,0.25,4
566,32,44,0.25,4
566.5,44,51,0.25,4
567,32,44,0.25,4
567.5,44,51,0.25,4
568,34,45,0.25,4
568.5,46,52,0.25,4
569,34,45,0.25,4
569.5,46,52,0.25,4
570,34,45,0.25,4
570.5,46,52,0.25,4
571,34,45,0.25,4
571.5,46,52,0.25,4
572,30,43,0.25,4
572.5,42,50,0.25,4
573,30,43,0.25,4
573.5,42,50,0.25,4
574,30,43,0.25,4
574.5,42,50,0.25,4
575,30,43,0.25,4
575.5,42,50,0.25,4
576,37,47,0.25,4
576.5,49,54,0.25,4
577,37,47,0.25,4
577.5,49,54,0.25,4
578,37,47,0.25,4
578.5,49,54,0.25,4
579,37,47,0.25,4
579.5,49,54,0.25,4
580,32,44,0.25,4
580.5,44,51,0.25,4
581,32,44,0.25,4
581.5,44,51,0.25,4
582,32,44,0.25,4
582.5,44,51,0.25,4
583,32,44,0.25,4
583.5,44,51,0.25,4
584,34,45,0.25,4
584.5,46,52,0.25,4
585,34,45,0.25,4
585.5,46,52,0.25,4
586,34,45,0.25,4
586.5,46,52,0.25,4
587,34,45,0.25,4
587.5,46,52,0.25,4
588,30,43,0.25,4
588.5,42,50,0.25,4
589,30,43,0.25,4
589.5,42,50,0.25,4
590,30,43,0.25,4
590.5,42,50,0.25,4
591,30,43,0.25,4
591.5,42,50,0.25,4
592,37,47,0.25,4
592.5,49,54,0.25,4
593,37,47,0.25,4
593.5,49,54,0.25,4
594,37,47,0.25,4
594.5,49,54,0.25,4
595,37,47,0.25,4
595.5,49,54,0.25,4
596,32,44,0.25,4
596.5,44,51,0.25,4
597,32,44,0.25,4
597.5,44,51,0.25,4
598,32,44,0.25,4
598.5,44,51,0.25,4
599,32,44,0.25,4
599.5,44,51,0.25,4
600,34,45,0.25,4
600.5,46,52,0.25,4
601,34,45,0.25,4
601.5,46,52,0.25,4
602,34,45,0.25,4
602.5,46,52,0.25,4
603,34,45,0.25,4
603.5,46,52,0.25,4
604,30,43,0.25,4
604.5,42,50,0.25,4
605,30,43,0.25,4
605.5,42,50,0.25,4
606,30,43,0.25,4
606.5,42,50,0.25,4
607,30,43,0.25,4
607.5,42,50,0.25,4
608,37,47,0.25,4
608.5,49,54,0.25,4
609,37,47,0.25,4
609.5,49,54,0.25,4
610,37,47,0.25,4
610.5,49,54,0.25,4
611,37,47,0.25,4
611.5,49,54,0.25,4
612,32,44,0.25,4
612.5,44,51,0.25,4
613,32,44,0.25,4
613.5,44,51,0.25,4
614,32,44,0.25,4
614.5,44,51,0.25,4
615,32,44,0.25,4
615.5,44,51,0.25,4
616,34,45,0.25,4
616.5,46,52,0.25,4
617,34,45,0.25,4
617.5,46,52,0.25,4
618,34,45,0.25,4
618.5,46,52,0.25,4
619,34,45,0.25,4
619.5,46,52,0.25,4
620,30,43,0.25,4
620.5,42,50,0.25,4
621,30,43,0.25,4
621.5,42,50,0.25,4
622,30,43,0.25,4
622.5,42,50,0.25,4
623,30,43,0.25,4
623.5,42,50,0.25,4
624,37,47,0.25,4
624.5,49,54,0.25,4
625,37,47,0.25,4
