388,34,45,0.16667,3
389,34,45,0.5,3
389.5,34,45,0.25,3
389.75,34,45,0.25,3
390,34,45,0.25,3
390.25,34,45,0.25,3
390.5,34,45,0.5,3
391,34,45,0.25,3
391.25,34,45,0.25,3
391.5,34,45,0.25,3
391.75,34,45,0.25,3
392,33,44,0.16667,3
393,33,44,0.5,3
393.5,33,44,0.25,3
393.75,33,44,0.25,3
394,33,44,0.25,3
394.25,33,44,0.25,3
394.5,33,44,0.5,3
395,33,44,0.25,3
395.25,33,44,0.25,3
395.5,33,44,0.25,3
395.75,33,44,0.25,3
396,38,47,0.5,3
396.5,38,47,0.25,3
396.75,38,47,0.25,3
397,38,47,0.25,3
397.25,38,47,0.25,3
397.5,38,47,0.25,3
397.75,38,47,0.25,3
398,38,47,0.25,3
398.25,38,47,0.25,3
398.5,41,49,0.25,3
398.75,41,49,0.25,3
399,43,50,0.25,3
399.25,43,50,0.25,3
399.5,45,51,0.5,3
400,29,42,0.5,3
400.5,29,42,0.25,3
400.75,29,42,0.25,3
401,29,42,0.25,3
401.25,29,42,0.25,3
401.5,36,46,0.5,3
402,38,47,0.25,3
402.25,38,47,0.25,3
402.5,36,46,0.5,3
403,33,44,0.5,3
403.5,38,47,0.5,3
404,34,45,0.5,3
404.5,34,45,0.25,3
404.75,34,45,0.25,3
405,34,45,0.5,3
405.5,46,52,0.25,3
405.75,46,52,0.25,3
406,46,52,0.25,3
406.25,46,52,0.25,3
406.5,41,49,0.25,3
406.75,41,49,0.25,3
407,45,51,0.25,3
407.25,45,51,0.25,3
407.5,41,49,0.25,3
407.75,41,49,0.25,3
408,33,44,0.5,3
408.5,33,44,0.25,3
408.75,33,44,0.25,3
409,33,44,0.25,3
409.25,33,44,0.25,3
409.5,33,44,0.25,3
409.75,33,44,0.25,3
410,33,44,0.5,3
410.5,43,50,0.16667,3
411.5,41,49,0.5,3
412,26,40,0.5,3
412.5,26,40,0.25,3
412.75,26,40,0.25,3
413,29,42,0.5,3
413.5,31,43,0.5,3
414,31,43,0.25,3
414.25,31,43,0.25,3
414.5,32,44,0.5,3
415,33,44,0.5,3
415.5,36,46,0.5,3
416,26,40,0.5,3
416.5,26,40,0.25,3
416.75,26,40,0.25,3
417,29,42,0.5,3
417.5,31,43,0.5,3
418,31,43,0.25,3
418.25,31,43,0.25,3
418.5,32,44,0.5,3
419,33,44,0.5,3
419.5,29,42,0.5,3
420,26,40,0.5,3
420.5,26,40,0.25,3
420.75,26,40,0.25,3
421,29,42,0.5,3
421.5,31,43,0.5,3
422,31,43,0.25,3
422.25,31,43,0.25,3
422.5,32,44,0.5,3
423,33,44,0.5,3
423.5,36,46,0.5,3
424,26,40,0.5,3
424.5,26,40,0.25,3
424.75,26,40,0.25,3
425,29,42,0.5,3
425.5,31,43,0.5,3
426,31,43,0.25,3
426.25,31,43,0.25,3
426.5,32,44,0.5,3
427,33,44,0.5,3
427.5,29,42,0.5,3
428,38,47,0.5,3
428.5,38,47,0.5,3
429,41,49,0.5,3
429.5,31,43,0.25,3
429.75,31,43,0.25,3
430.25,31,43,0.25,3
430.5,32,44,0.5,3
431,33,44,0.5,3
431.5,36,46,0.5,3
432,38,47,0.5,3
432.5,38,47,0.5,3
433,41,49,0.5,3
433.5,31,43,0.25,3
433.75,31,43,0.25,3
434.25,31,43,0.25,3
434.5,32,44,0.5,3
435,33,44,0.5,3
435.5,36,46,0.5,3
436,38,47,0.5,3
436.5,38,47,0.5,3
437,41,49,0.5,3
437.5,31,43,0.25,3
437.75,31,43,0.25,3
438.25,31,43,0.25,3
438.5,32,44,0.5,3
439,33,44,0.5,3
439.5,36,46,0.5,3
440,38,47,0.5,3
440.5,38,47,0.5,3
441,41,49,0.5,3
441.5,31,43,0.25,3
441.75,31,43,0.25,3
442.25,31,43,0.25,3
442.5,32,44,0.5,3
443,33,44,0.5,3
443.5,36,46,0.5,3
444,38,47,0.16667,3
445.5,31,43,0.5,3
446.5,32,44,0.5,3
447,33,44,0.5,3
447.5,29,42,0.5,3
448,38,47,0.16667,3
449.5,31,43,0.5,3
450.5,32,44,0.5,3
451,33,44,0.5,3
451.5,29,42,0.5,3
452,38,47,0.16667,3
453.5,31,43,0.5,3
454.5,32,44,0.5,3
455,33,44,0.5,3
455.5,29,42,0.5,3
456,34,45,0.5,3
456.5,34,45,0.5,3
457,34,45,0.5,3
457.5,34,45,0.5,3
458,33,44,0.5,3
458.5,33,44,0.5,3
459,33,44,0.5,3
459.5,33,44,0.5,3
460,38,47,0.16667,3
461.5,31,43,0.5,3
462.5,32,44,0.5,3
463,33,44,0.5,3
463.5,29,42,0.5,3
464,38,47,0.16667,3
465.5,31,43,0.5,3
466.5,32,44,0.5,3
467,33,44,0.5,3
467.5,29,42,0.5,3
468,38,47,0.16667,3
469.5,31,43,0.5,3
470.5,32,44,0.5,3
471,33,44,0.5,3
471.5,29,42,0.5,3
472,34,45,0.75,3
472.75,41,49,0.25,3
473.5,44,51,0.5,3
474,43,50,0.75,3
474.75,40,48,0.25,3
475.5,33,44,0.5,3
476,34,45,0.16667,3
477,41,49,0.5,3
477.5,44,51,0.5,3
478.5,43,50,0.5,3
479,41,49,0.5,3
479.5,34,45,0.5,3
480,33,44,0.16667,3
