27,70,66,0.25,4
27.25,67,64,0.25,4
27.5,65,63,0.25,4
27.75,63,62,0.25,4
29.25,74,68,0.25,4
29.5,79,71,0.25,4
29.75,81,72,0.25,4
30,82,73,0.25,4
30.25,79,71,0.25,4
30.5,77,70,0.25,4
30.75,74,68,0.25,4
31,69,65,0.25,4
31.25,67,64,0.25,4
31.5,65,63,0.25,4
31.75,62,61,0.25,4
33.25,75,69,0.25,4
33.5,77,70,0.25,4
33.75,79,71,0.25,4
34,82,73,0.25,4
34.25,79,71,0.25,4
34.5,77,70,0.25,4
34.75,75,69,0.25,4
35,74,68,0.25,4
35.25,70,66,0.25,4
35.5,67,64,0.25,4
35.75,65,63,0.25,4
37.25,72,67,0.25,4
37.5,74,68,0.25,4
37.75,79,71,0.25,4
38,81,72,0.25,4
38.25,77,70,0.25,4
38.5,74,68,0.25,4
38.75,70,66,0.25,4
39,67,64,0.25,4
39.25,63,62,0.25,4
39.5,60,60,0.25,4
39.75,57,58,0.25,4
41.25,74,68,0.25,4
41.5,79,71,0.25,4
41.75,81,72,0.25,4
42,82,73,0.25,4
42.25,79,71,0.25,4
42.5,74,68,0.25,4
42.75,70,66,0.25,4
43,67,64,0.25,4
43.25,62,61,0.25,4
43.5,58,59,0.25,4
43.75,55,57,0.25,4
45.25,75,69,0.25,4
45.5,77,70,0.25,4
45.75,79,71,0.25,4
46,82,73,0.25,4
46.25,79,71,0.25,4
46.5,77,70,0.25,4
46.75,75,69,0.25,4
47,70,66,0.25,4
47.25,67,64,0.25,4
47.5,65,63,0.25,4
47.75,63,62,0.25,4
49.25,74,68,0.25,4
49.5,79,71,0.25,4
49.75,81,72,0.25,4
50,82,73,0.25,4
50.25,79,71,0.25,4
50.5,74,68,0.25,4
50.75,70,66,0.25,4
51,67,64,0.25,4
51.25,62,61,0.25,4
51.5,58,59,0.25,4
51.75,55,57,0.25,4
53.25,74,68,0.25,4
53.5,77,70,0.25,4
53.75,79,71,0.25,4
54,81,72,0.25,4
54.25,77,70,0.25,4
54.5,74,68,0.25,4
54.75,72,67,0.25,4
55,70,66,0.25,4
55.25,67,64,0.25,4
55.5,65,63,0.25,4
55.75,62,61,0.25,4
57.25,75,69,0.25,4
57.5,77,70,0.25,4
57.75,79,71,0.25,4
58,82,73,0.25,4
58.25,79,71,0.25,4
58.5,77,70,0.25,4
58.75,75,69,0.25,4
59,70,66,0.25,4
59.25,67,64,0.25,4
59.5,65,63,0.25,4
59.75,63,62,0.25,4
61.25,72,67,0.25,4
61.5,75,69,0.25,4
61.75,79,71,0.25,4
62,81,72,0.25,4
62.25,79,71,0.25,4
62.5,77,70,0.25,4
62.75,75,69,0.25,4
63,74,68,0.25,4
63.25,70,66,0.25,4
63.5,67,64,0.25,4
63.75,65,63,0.25,4
65.25,74,68,0.25,4
65.5,79,71,0.25,4
65.75,81,72,0.25,4
66,82,73,0.25,4
66.25,79,71,0.25,4
66.5,74,68,0.25,4
66.75,70,66,0.25,4
67,67,64,0.25,4
