9,38,47,3.5,0
13,38,47,0.16667,0
15,31,43,2,0
17,36,46,2,0
19,31,43,1.75,0
21,36,46,3.66667,0
25,38,47,3.5,0
28.75,33,44,0.16667,0
29,38,47,0.25,0
29.5,38,47,1.5,0
31,31,43,1.83333,0
33,36,46,0.16667,0
33.25,36,46,0.5,0
35,31,43,0.16667,0
35.5,31,43,0.33333,0
36.25,31,43,0.66667,0
37,36,46,0.5,0
37.75,36,46,0.16667,0
38,31,43,0.5,0
38.5,36,46,0.83333,0
39.5,36,46,0.16667,0
40,31,43,0.5,0
40.5,36,46,0.5,0
41,38,47,0.33333,0
41.75,38,47,0.16667,0
42,33,44,0.5,0
42.5,36,46,0.5,0
43,38,47,0.83333,0
45,38,47,0.5,0
45.75,38,47,0.16667,0
46,33,44,0.33333,0
46.5,33,44,0.33333,0
47,31,43,1,0
48,43,50,0.83333,0
49,36,46,0.75,0
50,31,43,0.33333,0
50.5,36,46,0.66667,0
51.5,31,43,0.16667,0
52.25,31,43,0.66667,0
53,36,46,0.5,0
54,31,43,0.5,0
54.5,36,46,1.16667,0
56,31,43,0.5,0
56.5,36,46,0.5,0
57,38,47,0.16667,0
58,33,44,0.5,0
58.5,36,46,0.5,0
59,38,47,0.5,0
60,33,44,1,0
61,31,43,0.5,0
61.75,31,43,0.16667,0
62,38,47,0.25,0
62.5,31,43,1.25,0
