283.5,36,46,0.25,1
283.75,24,39,0.25,1
284,36,46,0.25,1
284.25,27,41,0.25,1
284.5,36,46,0.5,1
285,24,39,0.25,1
285.25,36,46,0.75,1
286,32,44,0.75,1
286.75,24,39,0.25,1
287,36,46,0.25,1
287.25,24,39,0.75,1
288,36,46,0.25,1
288.25,24,39,0.25,1
288.5,36,46,0.5,1
289,24,39,0.25,1
289.25,36,46,0.25,1
289.5,27,41,0.25,1
289.75,24,39,0.25,1
290,36,46,0.25,1
290.25,29,42,0.5,1
290.75,35,45,0.75,1
291.5,36,46,0.75,1
292.25,24,39,0.25,1
292.5,36,46,0.5,1
293,24,39,0.25,1
293.25,36,46,0.25,1
293.5,24,39,0.5,1
