313.75,48,53,0.25,6
314,51,55,0.5,6
314.5,48,53,0.25,6
314.75,48,53,0.25,6
315,53,56,0.25,6
315.25,48,53,0.25,6
315.5,55,57,0.25,6
315.75,48,53,0.25,6
316,48,53,0.25,6
316.25,48,53,0.25,6
316.5,48,53,0.25,6
316.75,51,55,0.5,6
317.25,48,53,0.25,6
317.5,48,53,0.25,6
317.75,48,53,0.25,6
318,51,55,0.5,6
318.5,48,53,0.25,6
318.75,48,53,0.25,6
319,53,56,0.25,6
319.25,48,53,0.25,6
319.5,55,57,0.25,6
319.75,48,53,0.25,6
320,48,53,0.25,6
320.25,48,53,0.25,6
320.5,48,53,0.25,6
320.75,51,55,0.5,6
321.25,48,53,0.25,6
321.5,48,53,0.25,6
321.75,48,53,0.25,6
322,51,55,0.5,6
322.5,48,53,0.25,6
322.75,48,53,0.25,6
323,53,56,0.25,6
323.25,48,53,0.25,6
323.5,55,57,0.25,6
