186.5,74,68,0.5,8
187,57,58,0.25,8
187.25,69,65,0.5,8
187.75,62,61,0.25,8
188,55,57,0.25,8
188.25,67,64,0.5,8
188.75,60,60,0.25,8
189,72,67,0.5,8
189.5,67,64,0.25,8
189.75,79,71,0.5,8
190.25,60,60,0.25,8
190.5,72,67,0.5,8
191,55,57,0.25,8
191.25,67,64,0.5,8
191.75,60,60,0.25,8
192,55,57,0.25,8
192.25,67,64,0.5,8
192.75,60,60,0.25,8
193,72,67,0.5,8
193.5,67,64,0.25,8
193.75,79,71,0.5,8
194.25,60,60,0.25,8
194.5,72,67,0.5,8
195,55,57,0.25,8
195.25,67,64,0.5,8
195.75,60,60,0.25,8
196,62,61,0.25,8
196.25,74,68,0.5,8
